Size_MB,Lifetime
588.066,4
2940.07,2
588.145,2
588.066,4
2352.13,2
1176.57,2
294.254,3
2352.5,3
1176.25,2
294.566,2
294.254,4
1176.25,2
294.566,2
294.254,4
1176.25,2
294.566,2
294.254,4
1176.25,2
294.566,2
294.254,4
1176.25,2
294.566,2
294.254,4
1176.25,2
294.566,2
294.254,4
1176.25,2
294.566,2
294.254,4
1176.5,2
590.254,2
148.004,3
1178,3
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
589.004,2
149.254,2
148.004,4
590.004,2
376.504,2
77.5039,3
890.004,3
371.504,2
156.004,2
77.5039,4
371.504,2
156.004,2
77.5039,16
387.504,1
371.504,4
165.004,1
156.004,4
387.504,1
371.504,6
387.504,1
371.504,4
165.004,1
156.004,4
387.504,1
371.504,5
922.004,1
890.578,5
387.504,1
371.504,4
385.504,1
376.887,4
902.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,7
755.004,1
128,4
298.504,1
296.254,4
755.004,6
1784,1
1768.3,5
755.004,1
128,4
739.504,1
737.254,4
384,7
192,1
128,4
601.504,1
588.566,4
192,1
128,6
192,1
128,4
601.504,1
588.566,4
192,1
128,6
192,1
128,4
601.504,1
588.566,4
192,1
128,6
192,1
128,4
601.504,1
588.566,4
192,1
128,6
192,1
128,4
601.504,1
588.566,4
192,1
128,6
192,1
128,4
601.504,1
588.566,4
192,1
128,6
192,1
128,4
601.504,1
588.566,4
192,1
128,5
3541.5,1
3537.69,5
192,1
128,4
1483.5,1
1470.57,4
96,1
128,6
48,1
128,4
1177.69,1
1176.14,4
48,1
128,6
48,1
128,4
1177.69,1
1176.14,4
48,1
128,5
48,1
128,5
48,1
128,4
1177.69,1
1176.14,4
12,1
128,7
2942.63,3
