Size_MB,Lifetime
98.5664,2
98.2539,4
392.254,2
98.5664,2
98.2539,4
392.254,2
98.5664,2
98.2539,4
392.254,2
98.5664,2
98.2539,4
392.504,2
198.254,2
50.0039,3
394.004,3
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
197.004,2
51.2539,2
50.0039,4
198.004,2
131.504,2
28.5039,3
302.004,3
126.504,2
58.0039,2
28.5039,4
126.504,2
58.0039,2
28.5039,16
142.504,1
126.504,4
67.0039,1
58.0039,4
142.504,1
126.504,6
142.504,1
126.504,4
67.0039,1
58.0039,4
142.504,1
126.504,5
334.004,1
302.195,5
142.504,1
126.504,4
140.504,1
131.504,4
314.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,6
265.004,1
128,4
102.504,1
100.254,4
265.004,1
128,5
608.004,1
590.77,5
265.004,1
128,4
249.504,1
247.254,4
128,7
64,1
128,4
209.504,1
196.566,4
64,1
128,6
64,1
128,4
209.504,1
196.566,4
64,1
128,6
64,1
128,4
209.504,1
196.566,4
64,1
128,6
64,1
128,4
209.504,1
196.566,4
64,1
128,6
64,1
128,4
209.504,1
196.566,4
64,1
128,6
64,1
128,4
209.504,1
196.566,4
64,1
128,6
64,1
128,4
209.504,1
196.566,4
64,1
128,5
1189.5,1
1179.57,5
64,1
128,4
503.504,1
490.566,4
32,1
128,6
16,1
128,4
393.691,1
392.145,4
16,1
128,6
16,1
128,4
393.691,1
392.145,4
16,1
128,5
16,1
128,5
16,1
128,4
393.691,1
392.145,4
4,1
128,7
982.633,3
