Size_MB,Lifetime
980.066,4
4900.07,2
980.145,2
980.066,4
3920.13,2
1960.57,2
490.254,3
3920.5,3
1960.25,2
490.566,2
490.254,4
1960.25,2
490.566,2
490.254,4
1960.25,2
490.566,2
490.254,4
1960.25,2
490.566,2
490.254,4
1960.25,2
490.566,2
490.254,4
1960.25,2
490.566,2
490.254,4
1960.25,2
490.566,2
490.254,4
1960.5,2
982.254,2
246.004,3
1962,3
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
981.004,2
247.254,2
246.004,4
982.004,2
621.504,2
126.504,3
1478,3
616.504,2
254.004,2
126.504,4
616.504,2
254.004,2
126.504,16
632.504,1
616.504,4
263.004,1
254.004,4
632.504,1
616.504,6
632.504,1
616.504,4
263.004,1
254.004,4
632.504,1
616.504,5
1510,1
1478.96,5
632.504,1
616.504,4
630.504,1
622.465,4
1490,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,7
1245,1
128,4
494.504,1
492.254,4
1245,6
2960,1
2945.83,5
1245,1
128,4
1229.5,1
1227.25,4
640,7
320,1
128,4
993.504,1
980.566,4
320,1
128,6
320,1
128,4
993.504,1
980.566,4
320,1
128,6
320,1
128,4
993.504,1
980.566,4
320,1
128,6
320,1
128,4
993.504,1
980.566,4
320,1
128,6
320,1
128,4
993.504,1
980.566,4
320,1
128,6
320,1
128,4
993.504,1
980.566,4
320,1
128,6
320,1
128,4
993.504,1
980.566,4
320,1
128,5
5893.5,1
5895.82,5
320,1
128,4
2463.5,1
2450.57,4
160,1
128,6
80,1
128,4
1961.69,1
1960.14,4
80,1
128,6
80,1
128,4
1961.69,1
1960.14,4
80,1
128,5
80,1
128,5
80,1
128,4
1961.69,1
1960.14,4
20,1
128,7
4902.63,3
