Size_MB,Lifetime
392.566,2
392.254,4
1568.25,2
392.566,2
392.254,4
1568.25,2
392.566,2
392.254,4
1568.25,2
392.566,2
392.254,4
1568.25,2
392.566,2
392.254,4
1568.25,2
392.566,2
392.254,4
1568.25,2
392.566,2
392.254,4
1568.5,2
786.254,2
197.004,3
1570,3
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
785.004,2
198.254,2
197.004,4
786.004,2
499.004,2
102.004,3
1184,3
494.004,2
205.004,2
102.004,4
494.004,2
205.004,2
102.004,16
510.004,1
494.004,4
214.004,1
205.004,4
510.004,1
494.004,6
510.004,1
494.004,4
214.004,1
205.004,4
510.004,1
494.004,5
1216,1
1184.77,5
510.004,1
494.004,4
508.004,1
499.773,4
1196,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,7
1000,1
128,4
396.504,1
394.254,4
1000,6
2372,1
2357.07,5
1000,1
128,4
984.504,1
982.254,4
512,7
256,1
128,4
797.504,1
784.566,4
256,1
128,6
256,1
128,4
797.504,1
784.566,4
256,1
128,6
256,1
128,4
797.504,1
784.566,4
256,1
128,6
256,1
128,4
797.504,1
784.566,4
256,1
128,6
256,1
128,4
797.504,1
784.566,4
256,1
128,6
256,1
128,4
797.504,1
784.566,4
256,1
128,6
256,1
128,4
797.504,1
784.566,4
256,1
128,5
4717.5,1
4716.75,5
256,1
128,4
1973.5,1
1960.57,4
128,1
128,6
64,1
128,4
1569.69,1
1568.14,4
64,1
128,6
64,1
128,4
1569.69,1
1568.14,4
64,1
128,5
64,1
128,5
64,1
128,4
1569.69,1
1568.14,4
16,1
128,7
3922.63,3
