Size_MB,Lifetime
196.254,4
784.254,2
196.566,2
196.254,4
784.254,2
196.566,2
196.254,4
784.504,2
394.254,2
99.0039,3
786.004,3
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
393.004,2
100.254,2
99.0039,4
394.004,2
254.004,2
53.0039,3
596.004,3
249.004,2
107.004,2
53.0039,4
249.004,2
107.004,2
53.0039,16
265.004,1
249.004,4
116.004,1
107.004,4
265.004,1
249.004,6
265.004,1
249.004,4
116.004,1
107.004,4
265.004,1
249.004,5
628.004,1
596.387,5
265.004,1
249.004,4
263.004,1
254.004,4
608.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,7
510.004,1
128,4
200.504,1
198.254,4
510.004,6
1196,1
1179.54,5
510.004,1
128,4
494.504,1
492.254,4
256,7
128,1
128,4
405.504,1
392.566,4
128,1
128,6
128,1
128,4
405.504,1
392.566,4
128,1
128,6
128,1
128,4
405.504,1
392.566,4
128,1
128,6
128,1
128,4
405.504,1
392.566,4
128,1
128,6
128,1
128,4
405.504,1
392.566,4
128,1
128,6
128,1
128,4
405.504,1
392.566,4
128,1
128,6
128,1
128,4
405.504,1
392.566,4
128,1
128,5
2365.5,1
2358.63,5
128,1
128,4
993.504,1
980.566,4
64,1
128,6
32,1
128,4
785.691,1
784.145,4
32,1
128,6
32,1
128,4
785.691,1
784.145,4
32,1
128,5
32,1
128,5
32,1
128,4
785.691,1
784.145,4
8,1
128,7
1962.63,3
